uri_s,title_s,subTitle_s,authFullName_s,docType_s,doiId_s,producedDateY_i,journalTitle_s,journalPublisher_s,conferenceTitle_s,language_s
https://hal.univ-lorraine.fr/tel-01751019,"Élaboration et mise en oeuvre d'un modèle organisationnel favorisant l'open innovation: contribution à l'innovation collaborative,Design and implementation of an organizational model for Open Innovation : Contribution to collaborative innovation",,Alexis Steiner,THESE,,2014,,,,fr
https://hal.inria.fr/hal-01388218,From Model Based Systems Engineering to Model Based System Realization: Role and Relevance of IVTV Plan,,"Vincent Chapurlat,Eric Bonjour",COMM,10.1007/978-3-662-44739-0_14,2014,,,IFIP International Conference on Advances in Production Management Systems (APMS),en
https://hal.univ-lorraine.fr/hal-01522848,"Learn different\, learn somewhere else. Does changing the environment impact students' learning?",,"Raphaël Bary,Mike Rees,J Galland",COMM,,2014,,,SEFI 2014 Annual Conference,en
https://hal.univ-lorraine.fr/hal-01522509,An agent-based system to build project memories during engineering projects,,"Davy Monticolo,Simona Mihaita,Hind Darwich,Vincent Hilaire",ART,10.1016/j.knosys.2013.12.022,2014,Knowledge-Based Systems,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01522510,Enhancing experience reuse and learning,,"Eric Bonjour,Laurent Geneste,Ralph Bergmann",ART,10.1016/j.knosys.2014.06.024,2014,Knowledge-Based Systems,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-01061943v2,Integrative construct for model-based human-system integration: a case study,,"Fabien Bouffaron,Jean-Marc Dupont,Frédérique Mayer,Gérard Morel",COMM,,2014,,,"19th IFAC World Congress, IFAC'14",en
https://hal.archives-ouvertes.fr/hal-01522833,Optimization of a complex urban intersection using discrete event simulation and evolutionary algorithms,,"Adriana Simona Mihaita,Mauricio Camargo,Pascal Lhoste",COMM,10.3182/20140824-6-ZA-1003.01072,2014,,,"19th IFAC World Congress, IFAC'14",en
https://hal.univ-lorraine.fr/hal-01522877,Sustainability evaluation of a circulating fluidized bed boiler using Target‐Centred Design,,"Olivier Chery,Mohammad Reza Mehrabani Golzar,Vincent Boly",COMM,,2014,,,21st Chemical and process engineering. International congress - CHISA 2014,en
https://hal.univ-lorraine.fr/hal-01522865,Process modelling for a creative problem solving support system,,"Alex Gabriel,Mauricio Camargo,Davy Monticolo,Mario Bourgault",COMM,10.1109/IDAM.2014.6912691,2014,,,International Conference on Innovative Design and Manufacturing (ICIDM) 2014,en
https://hal.archives-ouvertes.fr/hal-01203320,Vibration modeling of sandwich structures using solid-shell finite elements,,"Fessal Kpeky,Hakim Boudaoud,Hocine Chalal,Farid Abed-Meraim,El Mostafa Daya",COMM,,2014,,,"11th World Congress on Computational Mechanics, WCCM 2014, the 5th European Conference on Computational Mechanics, ECCM 2014 and the 6th European Conference on Computational Fluid Dynamics, ECFD 2014",en
https://hal.univ-lorraine.fr/hal-01834099,Conception innovante en santé : revue de la littérature et cadre conceptuel pour évaluer l'acceptabilité,,"Giovanny Arbelaez-Garces,Auguste Rakotondranaivo,Eric Bonjour",COMM,,2014,,,Conférence Gestion et Ingénierie des Systèmes Hospitaliers GISEH'14,fr
https://hal.univ-lorraine.fr/hal-01522765,Proposal of a methodology to elicit maturity curves: Application to innovation and protection capabilities of SMEs,,"Manon Enjolras,Daniel Galvez\,,Mauricio Camargo,Laure Morel",COMM,10.1109/ICE.2014.6871592,2014,,,"International ICE Conference on Engineering, Technology and Innovation (ICE), 2014",en
https://hal.univ-lorraine.fr/hal-01522767,Towards a method for acceptability analysis: Application to healthcare innovation,,"Giovanny Arbelaez Garces,Eric Bonjour,Auguste Rakotondranaivo",COMM,10.1109/ICE.2014.6871583,2014,,,"International ICE Conference on Engineering, Technology and Innovation (ICE), 2014",en
https://hal.univ-lorraine.fr/hal-01522757,A new innovation project maturity assessment methodology based on innovation degree,,"Johan Claire,Daniel Galvez\,,Vincent Boly,Mauricio Camargo",COMM,10.1109/ICE.2014.6871614,2014,,,"International ICE Conference on Engineering, Technology and Innovation (ICE), 2014",en
https://hal.univ-lorraine.fr/hal-01522761,Application to innovation and protection capabilities of SMEs,,"Manon Enjolras,Daniel Galvez\,,Mauricio Camargo,Laure Morel",COMM,,2014,,,"International ICE Conference on Engineering, Technology and Innovation (ICE), 2014",en
https://hal.archives-ouvertes.fr/hal-01332260,Study case: Living Lab Mode for urban project design: Emergence of an ad hoc methodology through collaborative innovation,,"Laurent Dupont,Laure Morel,Julien Hubert,Claudine Guidat",COMM,10.1109/ICE.2014.6871550,2014,,,"2014 International Conference on Engineering, Technology and Innovation (ICE)",en
https://hal.archives-ouvertes.fr/hal-02520549,Photocatalytic degradation of endocrinal disruptors using AgZno nanoparticles immobilized in a polyacrylic matrix,,"Alma Berenice Jasso-Salcedo,Dimitrios Meimaroglou,Mauricio Camargo,Fernand Pla,Sandrine Hoppe,Vladimir Alonso Escobar-Barrios",COMM,,2014,,,IMRET13 – 13th International Conference on Micro reactor Technology,en
https://hal-mines-paristech.archives-ouvertes.fr/hal-00969300,Brainstorming versus creative design reasoning,"A theory-driven experimental investigation of novelty\, feasibility and value of ideas","Akın Kazakçı,Thomas Gillier,Gerald Piat,Armand Hatchuel",COMM,,2014,,,Design computing and cognition 2014,en
https://hal.archives-ouvertes.fr/hal-01238123,Dynamic response of viscoelastic multilayers structures using solid-shell finite elements,,"Fessal Kpeky,Hakim Boudaoud,Hocine Chalal,Farid Abed-Meraim,El Mostafa Daya",COMM,,2014,,,"XIXth Symposium VISHNO (Vibrations, Shocks and Noise)",en
https://hal.archives-ouvertes.fr/hal-02520578,Immobilized AgZnO photocatalyst in Poly(acrylic acid) matrix synthesized in water suspension and their photocatalytic activity,,"Alma Berenice Jasso-Salcedo,Dimitrios Meimaroglou,Mauricio Camargo,Sandrine Hoppe,Fernand Pla,Vladimir Alonso Escobar-Barrios",COMM,,2014,,,TechConnect World-Nanotech Conference,en
https://hal.archives-ouvertes.fr/hal-01061478,Low-Molecular-Weight Glycerol Esters as Plasticizers for Poly(vinyl chloride),,"Oscar Suarez,Paulo Narvaez,Jean-Pierre Corriou,Mauricio Camargo,Christian Fonteix",ART,10.1002/vnl.21351,2014,Journal of Vinyl and Additive Technology,Wiley,,en
https://hal.archives-ouvertes.fr/hal-01061477,Multicriteria optimization of production conditions for a new phthalate-free PVC plasticizer,,"Oscar Suarez,Paulo Narvaez,Jean-Pierre Corriou,Mauricio Camargo,Christian Fonteix",ART,10.1016/j.jiec.2013.09.021,2014,Journal of Industrial and Engineering Chemistry,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01785418,"Rapport technique final du thème « Performance énergétique global et ville intelligente » à l’usage du Grand Nancy et des acteurs de l’EcoQuartier.,Final technical report of the theme ""Energy efficiency and smart city"" for the use of the actors of Greater Nancy and the Econeighborhood' stakeholders.",,"Laurent Dupont,Jonathan Lacroix,Julien Hubert",REPORT,,2014,,,,fr
https://hal.univ-lorraine.fr/tel-01750766,"Croissance\, innovation et gestion dans les petites et moyennes entreprises industrielles du Nord-Ouest de l'Argentine: un modèle relationnel quantitatif,Growth\, innovation and management in small and medium-size industrial enterprises of Northwest of Argentina: a quantitative relational model",,Julio César Rodríguez Rey,THESE,,2014,,,,fr
https://hal.univ-lorraine.fr/tel-01750765,"Analyse d'impacts du lancement de procédés innovants: Application des théories multicritères pour une évaluation robuste,Impact analysis of innovative product launched on the market: application of multicriteria and multiagent approaches",,Francisco Toledo Rojas,THESE,,2014,,,,fr
https://hal.univ-lorraine.fr/tel-01750684,"Processus d'innovation centré sur l'utilisateur : identification des besoins et interprétation des données issues de l'integration de l'utilisateur dans le processus de co-conception,User-centred innovation process: needs identification and data interpretation coming from the user's integration in the design process",,Nathalie Skiba,THESE,,2014,,,,fr
https://hal.univ-lorraine.fr/hal-01522806,An Intelligent System based on Natural Language Processing to support the brain purge in the creativity process,,"F. Issa,Davy Monticolo,Alex Gabriel,Simona Mihaita",COMM,,2014,,,International MultiConference of Engineers and Computer Scientists 2014,en
https://hal.univ-lorraine.fr/hal-01522705,Well-suited organization to open innovation: empirical evidence from an industrial deployment,,"Alexis Steiner,Laure Morel,Mauricio Camargo",ART,10.3917/jie.013.0093,2014,Journal of Innovation Economics & Management,De Boeck Supérieur,,en
https://hal.univ-lorraine.fr/hal-01522602,A Multi Agent System to Manage Ideas during Collaborative Creativity Workshops,,"Davy Monticolo,Simona Mihaita",ART,10.7763/IJFCC.2014.V3.269,2014,International Journal of Future Computer and Communication,Prof. Mohamed Othman,,en
https://hal.univ-lorraine.fr/hal-01522628,Monitoring of technology transfer projects in industrial clusters,,"Hanen Kooli-Chaabane,Vincent Boly,Bernard Yannou",ART,10.3917/jie.013.0073,2014,Journal of Innovation Economics & Management,De Boeck Supérieur,,en
https://hal.archives-ouvertes.fr/hal-01061482,Evaluating innovative processes in french firms: Methodologicalproposition for firm innovation capacity evaluation,,"Vincent Boly,Laure Morel,Guillaume Assielou N'Doli,Mauricio Camargo",ART,10.1016/j.respol.2013.09.005,2014,Research Policy,Elsevier,,en
https://hal-emse.ccsd.cnrs.fr/emse-01072496,"Transition industrielle vers des offres intégrées "" produits/services",,"Xavier Boucher,Marie-Reine Boudarel,Damien Poyard",ART,,2014,Revue française de gestion industrielle,Association française de gestion industrielle,,fr
https://hal.univ-lorraine.fr/hal-01838376,Design of a Single DOF Gripper based on Four-bar and Slider-crank Mechanism for Educational Purposes,,"Alaa Hassan,Mouhammad Abomoharam",ART,10.1016/j.procir.2014.02.062,2014,Procedia CIRP,ELSEVIER,,en
https://hal.univ-lorraine.fr/hal-01960260,L’intelligence de soi au service de groupes d’étudiants,,Raphaël Bary,COUV,,2014,,,,fr
https://hal.univ-lorraine.fr/hal-01960249,L'innovation par‐delà la science : quand l'émergence est multiple,,"Vincent Boly,Laure Morel,Mauricio Camargo",COUV,,2014,,,,fr
https://hal-ecp.archives-ouvertes.fr/hal-01152287,A methodology for the development of innovation clusters: application in the health care sector,,"Benjamin Zimmer,Julie Stal-Le Cardinal,Bernard Yannou,Gilles Le Cardinal,François Piette,Vincent Boly",ART,10.1504/IJTM.2014.064017,2014,International Journal of Innovation and Technology Management,World Scientific Publishing,,en
https://hal.univ-lorraine.fr/hal-01522508,A fuzzy integral based methodology to elicit semantic spaces in usability tests,,"Mauricio Camargo,Laurent Wendling,Eric Bonjour",ART,10.1016/j.ergon.2013.08.007,2014,International Journal of Industrial Ergonomics,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01522630,Towards a standard experimental protocol for open source additive manufacturing,,"Fabio Alberto Cruz Sanchez,Hakim Boudaoud,Laurent Muller,Mauricio Camargo",ART,10.1080/17452759.2014.919553,2014,Virtual and Physical Prototyping,Taylor & Francis,,en
https://hal.archives-ouvertes.fr/hal-01061475,PII- Potential Innovation Index: a tool to benchmark innovation capabilities in international context.,,"Daniel Galvez\,,Mauricio Camargo,Julio Rodriguez Rey,Laure Morel",ART,10.4067/S0718-27242013000500004,2013,Journal of Technology Management & Innovation,,,en
https://hal.univ-lorraine.fr/hal-01522702,Towards a safe systems engineering,,"Pierre Mauborgne,Samuel Deniaud,Eric Levrat,Jean-Pierre Micaëlli,Eric Bonjour,Pascal Lamothe,Dominique Loise",ART,10.1002/inst.201316421,2013,INSIGHT - International Council on Systems Engineering (INCOSE),Wiley,,en
https://hal.univ-lorraine.fr/hal-01522737,Evaluation du potentiel de durabilité d’une chaudière à lit fluidisé circulant grâce à la Conception à Objectif Désigné (COD),,"Olivier Chery,Mohammad Reza Mehrabani Golzar,Vincent Boly",COMM,,2013,,,14ème Congrès SFGP 2013,en
https://hal.univ-lorraine.fr/hal-01522730,Conception d’un réseau logistique inverse pour la méthanisation de biomasse,,"S Mohamed,Daniel Galvez,Auguste Rakotondranaivo,Laure Morel,Mauricio Camargo,Michel Fick",COMM,,2013,,,14ème Congrès SFGP 2013,en
https://hal.archives-ouvertes.fr/hal-00842017,"Biodiesel production in a counter-current reactive extraction column: modelling\, parametric identification and optimisation",,"Juan Guillermo Cadavid,Rubén Dario Godoy-Silva,Paulo Narvaez,Mauricio Camargo,Christian Fonteix",ART,10.1016/j.cej.2013.05.040,2013,Chemical Engineering Journal,Elsevier,,en
https://hal.univ-lorraine.fr/hal-01736694,Contribution to setting up a sustainable learning in an eco-neighborhood development plan based on “Serious game”,,"Lamia Brissel,Laurent Dupont,Laure Morel",COMM,10.1109/ITMC.2013.7352607,2013,,,2013 IEEE International Technology Management Conference & 19th ICE Conference (ITMC),en
https://hal.archives-ouvertes.fr/hal-00841560,Comment relier l'ingénierie système et la sûreté de fonctionnement ?,,"Pierre Mauborgne,Samuel Deniaud,Eric Levrat,Eric Bonjour,Pascal Lamothe,Dominique Loise,Jean Pierre Micaëlli",COMM,,2013,,,"10e Congrès international de Génie Industriel, CIGI'2013",fr
https://hal.univ-lorraine.fr/tel-01750348,"Évaluation du potentiel de durabilité d'un projet de rénovation urbain en phase de pré-conception grâce à la conception à objectif désigné (COD),Evaluation of the sustainability potential in urban renewal project at the pre-design phase through to ""Design to Objective"" method (DTO)",,Mohammadreza Mehrabanigolzar,THESE,,2013,,,,fr
https://tel.archives-ouvertes.fr/tel-01749419v2,"Proposition d'un système de pilotage du processus d'innovation NSD pour le secteur de la finance,Proposal for a system dedicated to NSD service innovation process management for financial sector",,Monica David Le Bezvoët,THESE,,2013,,,,fr
https://hal.archives-ouvertes.fr/hal-00805851,Spécification d'exigences physico-physiologiques d'interaction homme-machine en ingénierie système,,"Gérard Morel,Jean-Marc Dupont,Romain Lieber,Fabien Bouffaron,Dominique Méry,Frédérique Mayer,Jean-Luc Marty",ART,,2013,Génie logiciel,C & S,,fr
https://hal.univ-lorraine.fr/tel-01749338,"Design d'un territoire avec des bâtiments sans énergie fossile à l'horizon 2050,Design no fossil fuel consumptions in building sector for 2050",,Grégory Kotnarovsky,THESE,,2013,,,,fr
https://hal.archives-ouvertes.fr/hal-00788151,A situation model to support awareness in collaborative design,,"Farouk Belkadi,Eric Bonjour,Mauricio Camargo,Nadège Troussier,Benoît Eynard",ART,10.1016/j.ijhcs.2012.03.002,2013,International Journal of Human-Computer Studies,Elsevier,,en
https://hal.archives-ouvertes.fr/hal-00770474,Complex data structures in product design: a sequential approach to elicit customer perceptions,,"Mauricio Camargo,Christian Fonteix,François Delmotte",ART,10.1504/IJAOM.2013.051325,2013,International Journal of Advanced Operations Management,Inderscience,,en
